locate,symbol,prints,unpriced,min_tick,max_tick,shares,vwap_micro
1133,BCARU,2,0,115000,115000,52,115000000000
7622,NBDS,6,0,375200,376800,456,376315131578
8971,PSCU,2,0,635000,635800,102,635015686274
11976,VWAVW,5,0,9400,9900,203,9615763546
10928,TEQI,1,0,489100,489100,20,489100000000
6003,IWFG,1,0,540600,540600,172,540600000000
8489,PBMWW,5,0,204,224,1350,220444444
3269,DXUV,3,0,644100,647000,400,645975000000
5769,INFO,3,0,266800,267900,245,267557959183
6077,JBDI,20,0,5750,6101,1368,5858593567
6250,JULU,3,0,317500,318500,228,317844736842
5705,IMCB,3,0,901000,902600,171,902169590643
9228,QRFT,1,0,687000,687000,3,687000000000
8878,PQUS,1,0,273600,273600,3,273600000000
6966,MAUG,1,0,322600,322600,2,322600000000
8221,OMFS,2,0,497500,497500,990,497500000000
7579,MYY,3,0,160400,160600,107,160429906542
6397,KMID,1,0,242400,242400,13,242400000000
5821,INVN,3,0,202000,203100,451,202064523281
2961,DGLO,1,0,228500,228500,1,228500000000
3455,EJUL,3,0,308900,308900,281,308900000000
3234,DVUT,1,0,264100,264100,1,264100000000
12022,WBS-F,6,0,212400,213100,231,212799567099
6499,KTWO,3,0,99200,99900,172,99606976744
9879,SCEC,1,0,248100,248100,100,248100000000
9222,QQWZ,3,0,284100,284500,256,284287500000
6625,LEGT+,7,0,6800,6800,1000,6800000000
11041,TLF,3,0,23500,23700,6,23533333333
768,ASEA,5,0,197800,198100,221,197935746606
4098,FIGXU,1,0,107000,107000,30,107000000000
2376,COE,46,0,250000,285800,1731,260959098786
7620,NBCM,6,0,300000,300500,400,300375000000
5493,IBIJ,1,0,261200,261200,100,261200000000
7254,MLPD,2,0,255700,255700,24,255700000000
9063,PVL,6,0,19300,19500,519,19396339113
3158,DSM,3,0,60400,60500,563,60443161634
5471,IBG,20,0,8200,8400,9182,8339337834
9911,SCKT,7,0,8600,8700,250,8640000000
5200,HIGH,1,0,216400,216400,100,216400000000
1486,BML-H,9,0,191500,193100,1859,191840505648
5161,HEQT,4,0,331900,332200,298,332070805369
7866,NOMA,4,0,32700,33300,100,33127000000
7233,MLAA,2,0,100000,100100,116,100099137931
4941,GS-A,4,0,195600,195800,322,195675776397
4942,GS-C,1,0,197400,197400,21,197400000000
9876,SCE-L,5,0,177200,178300,260,177819615384
3527,EMP,4,0,207000,207600,123,207536585365
6789,LOWV,2,0,804600,804900,285,804691578947
5348,HTZWW,43,0,26000,27000,53502,26126027064
9667,RSPC,1,0,375200,375200,1,375200000000
2944,DFSI,1,0,443700,443700,10,443700000000
9021,PTA,7,0,192600,193000,163,192733128834
6220,JPSV,1,0,626200,626200,1,626200000000
9674,RSPN,4,0,596200,597500,117,596409401709
6209,JPM-D,12,0,241400,241900,4707,241751136605
9841,SBIL,3,0,1002000,1002200,701,1002128388017
7662,NCPB,4,0,246900,247400,345,247197101449
2899,DEW,1,0,676100,676100,100,676100000000
4306,FPF,4,0,181100,182100,382,181433507853
8685,PICB,2,0,231900,232100,172,232016279069
6167,JLS,8,0,183100,184000,518,183131274131
12461,XUSP,1,0,521400,521400,100,521400000000
2188,CIF,3,0,16100,16200,373,16180428954
245,AFIF,5,0,93700,93700,700,93700000000
4042,FFND,2,0,313900,314000,303,313970297029
1319,BHR-B,37,0,150400,154100,424,150588679245
4760,GLOP-C,1,0,257700,257700,39,257700000000
7782,NINE,11,0,104200,104700,700,104400000000
4462,FVAL,10,0,776900,778400,1188,777831228956
5133,HDGE,5,0,175000,175700,755,175050198675
5346,HTUS,7,0,434200,434900,731,434569630642
10150,SIXJ,1,0,359200,359200,120,359200000000
4555,GCC,8,0,256100,256100,303,256100000000
7603,NANR,6,0,827300,827500,500,827340000000
5915,ISCF,2,0,444000,444200,160,444125000000
6555,LARK,20,0,271000,273300,298,272635234899
4244,FMSTW,1,0,7107,7107,100,7107000000
10068,SGU,19,0,127400,128200,331,127563746223
5490,IBIG,3,0,263800,263900,319,263837304075
2049,CEPF,27,0,103100,103400,2916,103179629629
1509,BNCWZ,4,0,1860,2000,650,1903076923
11782,VHI,2,0,134900,137000,3,135600000000
8230,ONCHU,4,0,103000,103000,103,103000000000
8713,PJP,1,0,1058000,1058000,2,1058000000000
6163,JL,6,0,63500,64900,440,64040909090
6608,LDRX,11,0,356500,357900,1850,357124540540
415,ALDF,2,0,106500,106500,3,106500000000
3392,EFC-B,15,0,247100,247600,184,247597282608
3022,DJD,2,0,607800,608500,30,608476666666
7627,NBH,11,0,102800,102900,1927,102868033212
8452,PAVS,15,0,11200,11400,1635,11258042813
4974,GSRFR,33,0,20500,23000,3130,22899520766
3004,DISO,2,0,97800,98700,2,98250000000
12497,YDES,4,0,51500,51800,15,51520000000
2224,CLBR=,15,0,101900,101900,4200,101900000000
1845,CAFG,3,0,307500,308600,28,308085714285
9822,SAY,2,0,250600,250900,149,250801342281
2015,CDR-B,2,0,198900,200400,2,199650000000
11675,VALQ,3,0,665300,666100,400,665825000000
1402,BKGI,10,0,449600,450200,1177,449996431605
8406,PABU,8,0,761800,765700,168,762136904761
2878,DECU,1,0,290900,290900,99,290900000000
4609,GEGGL,6,0,246000,246000,3000,246000000000
3585,EPHE,6,0,246900,247100,600,246933333333
1359,BIPI,2,0,164400,164900,22,164513636363
6360,KIDZW,4,0,138,138,2900,138000000
9672,RSPH,9,0,301700,302600,755,301996026490
11194,TRGS,1,0,98800,98800,1,98800000000
921,AVK,22,0,125000,126000,3978,125641176470
6124,JFLX,5,0,498400,498500,338,498439644970
2952,DFVX,3,0,808100,808100,161,808100000000
8516,PCF,5,0,56500,56800,127,56563779527
8182,OIA,12,0,60300,60600,1362,60424375917
5789,INN-F,1,0,170900,170900,1,170900000000
9691,RTAI,1,0,210800,210800,30,210800000000
3630,ERH,7,0,117200,118300,704,117671590909
4724,GL-D,6,0,157600,157800,600,157716666666
3072,DMO,6,0,111200,111300,410,111275609756
6094,JCPI,2,0,483400,483400,200,483400000000
8365,OVT,1,0,219600,219600,2,219600000000
4666,GGT-G,2,0,204400,204400,200,204400000000
11095,TMSL,8,0,403400,404000,875,403740000000
6845,LSTA,26,0,31600,32200,3047,32168395142
9404,REGCO,6,0,223900,225000,296,224173986486
6365,KIM-N,5,0,591500,596900,304,596713486842
9832,SBCWW,8,0,1700,2175,5312,2158904367
5167,HEWJ,2,0,610600,610800,12,610666666666
9855,SBXD,2,0,107800,107900,5,107880000000
3577,EP,34,0,26200,27400,1266,26657582938
7541,MYCG,1,0,249400,249400,59,249400000000
3347,EDF,17,0,52100,52600,1853,52428062601
10380,SOS,4,0,11100,11500,760,11111052631
107,ACGR,1,0,698200,698200,3,698200000000
9756,RYM,17,0,281800,290100,477,288037106918
6922,MAGC,5,0,200000,200600,401,200449625935
3169,DSX-B,1,0,270500,270500,100,270500000000
8515,PCEF,34,0,199500,199800,3761,199695160861
8243,ONEV,2,0,1369800,1372500,41,1372302439024
11540,URE,5,0,663000,666700,241,665644813278
5426,HYUP,6,0,415200,415600,171,415518128654
6098,JDIV,1,0,553300,553300,26,553300000000
6604,LDRC,7,0,250800,251100,1500,250860000000
7265,MMCA,5,0,215300,215400,400,215325000000
4520,GAM-B,9,0,249000,249500,298,249224832214
9371,RDIB,1,0,94600,94600,2,94600000000
3587,EPIN,2,0,260000,260000,400,260000000000
8106,OAKI,5,0,247800,248200,476,248098109243
11864,VOC,18,0,31800,32800,1786,32454479283
6656,LFT-A,1,0,194000,194000,1,194000000000
7373,MRNOW,8,0,383,520,4211,411232486
4435,FTWO,5,0,445300,446400,65,445955384615
7737,NFJ,6,0,144600,145300,1036,145157142857
6579,LCAP,6,0,327600,328300,456,327798026315
9921,SCNI,11,0,5200,5501,4292,5377560111
10253,SMDD,1,0,92300,92300,100,92300000000
7132,MFM,26,0,53900,54300,2042,54017874632
10101,SHRT,19,0,64500,64500,1248,64500000000
2101,CGHY,1,0,253000,253000,100,253000000000
9103,QALT,8,0,259600,259800,130,259693076923
5665,IIGD,1,0,244800,244800,100,244800000000
3420,EGGS,6,0,395100,397100,600,396533333333
2512,CRAK,30,0,491500,492500,1536,492267838541
2804,DBJP,1,0,1096000,1096000,500,1096000000000
11334,TVACW,1,0,5500,5500,100,5500000000
1061,BASV,5,0,285100,285900,400,285525000000
6746,LMUB,8,0,498800,499000,699,498828612303
6402,KMRK,6,0,25000,26100,1116,25324820788
5373,HVIIR,12,0,4599,4600,610,4599508196
1576,BPH,3,0,694000,694000,500,694000000000
1618,BRLN,1,0,508900,508900,82,508900000000
3542,ENGNW,4,0,2306,2800,580,2714827586
9837,SBFMW,1,0,864,864,1000,864000000
7501,MUNX,1,0,247900,247900,200,247900000000
7563,MYMI,1,0,245500,245500,81,245500000000
5329,HTAX,2,0,242400,242500,400,242450000000
4183,FLNT,13,0,28000,28800,648,28342438271
11493,UMI,2,0,610400,613100,120,611210000000
1220,BEGS,1,0,199400,199400,100,199400000000
8107,OAKM,26,0,275900,276600,3010,276439102990
8578,PDYNW,3,0,517,526,400,520750000
4147,FLCE,3,0,304400,304500,291,304465635738
10029,SF-D,5,0,167300,167600,150,167360000000
6435,KORE,15,0,91800,91900,399,91836090225
4420,FTNY,14,0,78000,78100,5723,78039070417
3419,EGGQ,3,0,554000,558500,112,558031250000
3164,DSTX,1,0,336300,336300,100,336300000000
5052,GXPS,19,0,274000,275100,1352,274395340236
3971,FDV,13,0,307200,307600,2011,307461263053
3741,EVG,5,0,106800,107300,498,107161445783
4093,FIGB,12,0,425600,425900,978,425759100204
9743,RXL,3,0,444400,447300,201,447285572139
10031,SFBC,49,0,415500,421700,208,418698076923
5461,IBDS,6,0,241800,241800,387,241800000000
9088,PYPU,3,0,248300,250400,99,250359595959
2223,CLBR+,2,0,7395,8000,200,7697500000
10137,SINT,27,0,20000,23000,628,22145222929
8581,PEB-F,13,0,196100,197500,1302,197405683563
9944,SDCI,4,0,288300,288800,2210,288697420814
5459,IBD,1,0,237700,237700,1,237700000000
8948,PSA-J,5,0,183000,183500,254,183218110236
4602,GECCG,4,0,250500,251500,202,251341584158
6315,KDEC,7,0,273100,273500,4256,273471804511
8932,PRTC,7,0,174600,177800,123,175882926829
9619,ROMA,9,0,81000,82300,685,81599416058
4101,FINS,5,0,127100,127500,215,127440465116
5935,ISVL,1,0,512900,512900,40,512900000000
6157,JILL,80,0,118400,121100,1477,119809817197
5854,IPFXU,1,0,101400,101400,100,101400000000
9467,RGCO,113,0,220100,228200,1573,222198029243
11741,VERS,1,0,739400,739400,5,739400000000
1468,BLW,25,0,123900,125100,1974,124393313069
7289,MNA,6,0,363600,363600,80,363600000000
7853,NOAH,33,0,103100,104400,1217,103639523418
9167,QJUN,3,0,335800,336000,600,335866666666
5622,IFV,5,0,273600,274000,1000,273700000000
9880,SCEP,32,0,249200,249900,2090,249596124401
3275,DYLG,1,0,268500,268500,1,268500000000
4278,FNY,2,0,1008700,1010100,47,1008729787234
11701,VCEB,4,0,622500,622600,16,622512500000
6804,LPRE,4,0,280200,280900,1045,280584497607
12314,XHE,3,0,776000,778600,58,778151724137
2041,CELU,13,0,8000,8200,2415,8000627743
4079,FHN-F,12,0,176000,178200,1100,176981818181
4829,GOAI,27,0,35100,35800,860,35358837209
5504,IBMQ,1,0,254400,254400,17,254400000000
2217,CKX,1,0,105200,105200,1,105200000000
12490,YCL,6,0,182500,182600,690,182585507246
3658,ESLAW,2,0,1100,1100,88,1100000000
4100,FIIG,96,0,205600,206400,21691,205902378866
5421,HYSA,3,0,148600,148600,300,148600000000
3300,EAPR,5,0,324100,324900,500,324260000000
11379,TXXI,3,0,501100,502300,160,501887500000
9354,RCON,7,0,6400,7400,590,6480496610
2725,CWS,2,0,669200,669500,200,669350000000
6691,LIDRW,1,0,317,317,50,317000000
7152,MGMT,1,0,468900,468900,100,468900000000
3749,EVLN,31,0,489000,489500,3776,489255561440
5324,HSPTU,1,0,97000,97000,1,97000000000
7508,MUST,1,0,204100,204100,800,204100000000
8541,PCPI,1,0,506400,506400,100,506400000000
6237,JSPRW,3,0,134,134,1038,134000000
3444,EIIA,1,0,251800,251800,100,251800000000
6609,LDSF,2,0,189100,189100,1200,189100000000
9695,RTRE,1,0,247400,247400,100,247400000000
7163,MGRE,7,0,240000,240100,367,240038147138
8807,PMTS,314,0,162300,168900,14094,166699900666
7022,MCGAW,55,0,3500,3500,3301,3500000000
4920,GRNI,4,0,209000,209800,306,209524836601
2181,CIA,388,0,51600,53300,9790,52342951991
11100,TMUSI,37,0,220100,220300,1545,220228802588
827,ATFV,1,0,387500,387500,25,387500000000
1744,BUFP,8,0,316600,317500,1015,317379802955
3471,ELLO,15,0,224000,228800,528,226167045454
4720,GK,2,0,287500,287500,200,287500000000
642,APOS,9,0,259100,260200,708,259423163841
3941,FDEM,15,0,356000,357000,909,356770077007
6332,KEQU,11,0,381600,385500,23,384504347826
7275,MMLP,21,0,27000,27300,3798,27239494470
2991,DIEM,2,0,407600,407600,80,407600000000
1432,BLCV,1,0,388800,388800,5,388800000000
2491,CPSM,1,0,291300,291300,20,291300000000
6982,MBAV,7,0,107800,108200,480,107835416666
6191,JOET,4,0,429900,430000,301,429966445182
7214,MITT-C,4,0,254000,254200,175,254196571428
4811,GNL-E,1,0,231200,231200,100,231200000000
3597,EPR-G,2,0,205500,205500,200,205500000000
2709,CVU,24,0,36000,36800,1179,36293808312
5238,HMAY,1,0,252000,252000,1200,252000000000
9685,RSSY,1,0,251300,251300,328,251300000000
8871,PPTY,1,0,320900,320900,2,320900000000
11538,URAN,2,0,431500,431500,21,431500000000
10064,SGRP,17,0,6750,6800,580,6755000000
3892,FBUF,15,0,319800,321300,1669,320001917315
1040,BAMB,3,0,259500,259500,300,259500000000
7447,MSW,9,0,17500,19000,9772,18938845681
3678,ET-I,8,0,115500,116100,753,115827357237
7551,MYFW,132,0,278900,286300,2969,280742943752
4492,FXP,2,0,198400,198400,160,198400000000
5553,ICPY,2,0,121000,121200,110,121018181818
9188,QMY,1,0,256200,256200,100,256200000000
10229,SLVX,1,0,186000,186000,1,186000000000
9659,RSIT,2,0,204400,204700,200,204550000000
3285,DYTA,7,0,306600,307300,578,307104844290
7689,NECB,110,0,230600,233400,3425,231935328467
3495,EMBX,13,0,509300,510000,267,509541573033
5179,HFRO-B,3,0,163500,164400,1158,163620898100
8262,OPBK,220,0,136200,138200,3301,136644198727
2386,COHN,32,0,116700,122700,944,120106355932
5582,IDUB,3,0,268800,269000,440,268936363636
3403,EFR,9,0,103600,104200,941,103970350690
3379,EEMX,1,0,510000,510000,20,510000000000
9740,RWX,15,0,271100,272400,1503,271610445775
5481,IBHI,1,0,233200,233200,100,233200000000
7273,MMKT,5,0,1002000,1002000,170,1002000000000
2034,CEFS,10,0,249600,251200,1031,250761202715
8276,OPP,3,0,76500,76600,552,76581884057
5942,ITDC,6,0,358700,359700,711,358857524613
7117,MFA-B,14,0,207000,208200,1015,207971822660
9697,RTXG,14,0,184900,190100,750,187666800000
6460,KREF-A,1,0,180000,180000,100,180000000000
3100,DOL,7,0,724500,725900,3060,725872549019
5673,IIPR-A,6,0,237000,237800,619,237362681744
3923,FCRS,12,0,102200,102400,2900,102251724137
9645,RREVU,17,0,99700,100000,11229,99971172855
9498,RIGS,2,0,227400,227400,200,227400000000
2601,CSHRW,8,0,12800,14600,57,13866666666
5440,IAK,12,0,1301000,1318900,874,1317703890160
3118,DRAI,6,0,352000,352600,699,352149356223
10260,SMHI,125,0,70600,71700,3752,71077372068
7931,NSYS,66,0,113300,126400,7674,119904573885
4582,GDO,5,0,107800,108400,148,108193243243
11339,TVC,2,0,239400,240100,200,239750000000
9394,REBN,27,0,20500,21200,1988,20967555331
5393,HYBL,22,0,280200,280400,933,280259056806
9810,SASS,5,0,238700,239400,5000,239002000000
12236,WVVI,3,0,28000,28000,108,28000000000
1963,CCFE,2,0,261800,263000,2,262400000000
10621,STNC,2,0,351000,352500,101,352485148514
7218,MKAM,1,0,317600,317600,9,317600000000
3915,FCNCN,24,0,251500,252700,1041,252446205571
9782,SACH-A,1,0,181000,181000,1,181000000000
8707,PJAN,6,0,489900,490300,452,490072566371
2973,DGZ,21,0,56000,56600,1023,56354545454
2754,CZFS,95,0,631000,638100,920,631719782608
1391,BK-K,10,0,255700,256200,722,256027562326
5623,IG,1,0,204400,204400,19,204400000000
5003,GTN.A,2,0,104900,105000,11,104909090909
4350,FSCS,2,0,351500,351500,100,351500000000
6285,KBA,8,0,336200,336900,519,336768400770
5747,INCE,3,0,664700,665400,201,664852736318
1462,BLUI,1,0,256900,256900,100,256900000000
344,AIHS,1,0,11700,11700,1,11700000000
12597,ZIONP,6,0,190700,191400,338,190970414201
6145,JHMB,2,0,218000,218000,58,218000000000
7162,MGRD,3,0,151100,151900,262,151445801526
7159,MGR,5,0,205400,206200,226,205765486725
5762,INDS,1,0,388300,388300,1,388300000000
12073,WEPN,1,0,441100,441100,1,441100000000
4842,GOODO,8,0,201500,203800,768,202641015625
3252,DWSH,22,0,67000,67300,1811,67128216454
8514,PCEB,9,0,247500,247700,618,247634951456
2881,DEED,2,0,212400,212700,114,212663157894
4385,FTBD,1,0,488700,488700,100,488700000000
7743,NFLY,2,0,95500,95600,101,95599009900
10272,SMMU,22,0,502200,503000,5726,502621935033
7954,NTSD,2,0,445500,445600,824,445510315533
11164,TPIF,15,0,369700,370700,610,370257377049
9080,PXJ,2,0,448900,450500,2,449700000000
2062,CEV,1,0,101700,101700,217,101700000000
7099,MET-A,9,0,222500,223200,1200,222958333333
4968,GSL-B,3,0,270000,270000,100,270000000000
4808,GNL-A,3,0,227700,227800,214,227746728971
4449,FUMB,1,0,200500,200500,100,200500000000
3258,DX-C,4,0,259800,259800,171,259800000000
5036,GWAV,7,0,35800,36400,17,36023529411
2609,CSPI,54,0,92300,95500,1521,93653977646
7106,METCZ,4,0,253000,253800,322,253765838509
9591,RNR-G,21,0,153300,153600,1020,153471960784
4547,GBR,5,0,7700,7700,300,7700000000
10027,SF-B,6,0,238100,238100,400,238100000000
7220,MKC.V,9,0,460300,461200,1101,461199182561
3767,EVSM,7,0,501100,501300,482,501258506224
10107,SHYD,7,0,225500,225900,739,225629364005
6058,JAJL,1,0,296700,296700,100,296700000000
4719,GJUN,1,0,409000,409000,200,409000000000
2591,CSBR,34,0,62000,62700,156,62073076923
9522,RITM-D,17,0,248300,248800,1070,248522990654
4470,FVR,107,0,173200,174400,2262,173863616268
6676,LGOV,6,0,211400,211700,784,211435076530
3361,EDRY,13,0,215000,217000,645,216602170542
10149,SIXH,1,0,417500,417500,1,417500000000
5749,INCO,3,0,580400,580500,107,580442056074
5407,HYGW,8,0,289300,289500,1708,289393676814
7566,MYN,11,0,97900,98300,987,98066666666
8587,PED,44,0,146400,156000,3310,150685770392
4192,FLRG,4,0,406000,406200,247,406080971659
3998,FEMG,2,0,250500,250700,925,250578918918
3765,EVSB,29,0,508500,508700,2627,508591206699
1196,BDRY,5,0,130700,131700,639,131549765258
3168,DSX+,1,0,6270,6270,100,6270000000
6221,JPUS,3,0,1341500,1344700,216,1344462962962
8853,POWWP,8,0,247300,248500,880,248142727272
11328,TUSI,9,0,253400,253500,1289,253449806051
1055,BAOS,1,0,30500,30500,2,30500000000
8551,PCTTW,22,0,31000,34900,5142,31304084014
6791,LPAA,5,0,107500,107900,183,107642076502
2521,CRBN,2,0,2493500,2493500,100,2493500000000
2840,DDFL,5,0,210400,210700,3473,210675093579
8730,PLBL,27,0,64900,70000,321,69377881619
10346,SOCA,5,0,102000,102000,2014,102000000000
73,ABR-F,4,0,229800,231000,300,230300000000
390,AIZN,5,0,195700,196000,500,195820000000
9875,SCE-G,6,0,182000,184700,630,182695396825
7767,NHPAP,7,0,214000,216000,553,214803074141
8469,PBD,4,0,211300,212300,175,211745714285
856,ATPC,2,0,22600,22600,105,22600000000
8145,OCTZ,3,0,453600,454300,100,453936000000
9878,SCE-N,6,0,237100,238000,454,237395594713
4111,FISR,18,0,253300,253600,4374,253374096936
6238,JSTC,3,0,214700,214700,2372,214700000000
4608,GEG,4,0,21800,21800,281,21800000000
223,AEON,10,0,7325,7600,1279,7484831899
9975,SEAL-A,3,0,255900,256000,405,255924691358
9574,RMSGW,3,0,501,600,250,580200000
6995,MBINN,1,0,208900,208900,100,208900000000
9842,SBIO,1,0,535600,535600,1,535600000000
4276,FNWD,61,0,322500,327000,1038,324835549132
7454,MTB-H,5,0,251500,251800,633,251719747235
4480,FXC,3,0,710100,710500,142,710381690140
2382,COF-N,19,0,160800,161500,1948,161152053388
2894,DES,5,0,376000,376600,224,376404910714
6146,JHMD,13,0,439800,441400,1357,440217980840
4493,FXR,16,0,839700,844500,200,842341500000
3005,DISV,90,0,416900,420000,4775,417374492146
5183,HFXI,5,0,362900,363400,400,363075000000
6810,LQAI,1,0,444700,444700,10,444700000000
5547,ICMB,20,0,14200,14500,988,14419433198
7079,MEGI,23,0,148500,149700,1105,148838733031
4819,GNR,50,0,737000,745000,1357,739185408990
8818,PNFP-C,13,0,247700,248500,431,248271461716
8575,PDT,18,0,127400,128500,1439,127853370396
5786,INMU,9,0,239200,239500,1200,239400000000
7829,NMM,44,0,706100,717000,1995,709844611528
8537,PCM,3,0,56500,56500,31,56500000000
6635,LEUX,24,0,157900,163100,3332,161217226890
3008,DIVB,8,0,584300,585100,195,584640512820
6847,LSVD,6,0,335900,337200,682,336459384164
4574,GDEV,21,0,160900,183600,2182,175897341888
715,ARKR,38,0,65500,69500,237,66595780590
10988,THQ,8,0,180900,181700,1539,181154061078
7119,MFAN,30,0,250200,250900,4868,250746672144
7155,MGNR,6,0,530000,533600,505,532313861386
6413,KNOP,14,0,106700,107800,2153,107089735253
2314,CMS-C,13,0,168500,170500,1116,169659408602
8538,PCMM,32,0,495000,497600,1938,496596388028
4833,GOEX,2,0,820000,826400,4,824800000000
7150,MGLD,1,0,11300,11300,100,11300000000
9737,RWTO,1,0,247000,247000,22,247000000000
8652,PGHY,2,0,198100,198100,1500,198100000000
1480,BMED,1,0,275000,275000,10,275000000000
885,AUROW,4,0,6400,6401,611,6400623567
11158,TPFC,1,0,246100,246100,500,246100000000
5138,HDUS,9,0,705900,707400,860,706657790697
9527,RIV-A,2,0,226000,226100,105,226095238095
5619,IFRA,44,0,604700,607700,2035,606194791154
5367,HUSV,2,0,390200,390500,101,390497029702
1885,CARD,3,0,30600,31100,540,30692592592
12158,WOMN,1,0,423400,423400,1,423400000000
8990,PSIL,7,0,199000,200000,303,199471947194
3616,EQL,10,0,498700,499800,272,499231250000
6194,JOUL,3,0,253100,253500,116,253378448275
8946,PSA-H,5,0,224000,224500,103,224005825242
10221,SLSN,122,0,12100,12800,3056,12394502617
9766,RZLVW,17,0,9800,9940,15918,9886670435
7779,NIHI,2,0,507600,507600,100,507600000000
8816,PNFP-A,4,0,254800,256500,239,255451882845
7473,MTNE=,1,0,100300,100300,1,100300000000
8801,PMT-A,1,0,232000,232000,64,232000000000
9579,RNAZ,10,0,66000,69900,241,68814107883
4698,GIND,18,0,233900,234800,3788,234529276663
5736,IMVP,11,0,209000,209400,564,209204255319
4763,GLP-B,13,0,253500,254300,416,254206250000
